6.854859435634352849e-08	2.111497997248079628e-05	8.521424206264782697e-06	1.568539573781890795e-07	1.146628960668749642e-06	3.207611734978854656e-05	1.283746587432688102e-05	1.492274748216004809e-08	1.609758328413590789e-05	2.774248132482171059e-04	1.760492751579079140e-09	3.092927727266214788e-05	6.417836248874664307e-02	4.420561708684545010e-06	6.221664807526394725e-05	3.474911409284686670e-06	3.181176452926592901e-06	3.000362812599632889e-05	1.186049090051710664e-07	2.985199971590191126e-04	6.295642378972843289e-06	2.880403008020948619e-05	2.029561301242210902e-06	9.315807819366455078e-01	9.636625763960182667e-04	4.765532139572314918e-05	1.458219958294648677e-05	9.906854756991378963e-06	1.753935521264793351e-07	2.114330072799930349e-06	1.247128355316817760e-03	1.306257181568071246e-04	6.251319427974522114e-05	5.993163995299255475e-06	3.054550612446860214e-09	8.662488653499167413e-06	4.049490769375552190e-07	7.147459837142378092e-05	3.633055101204263337e-08	4.690591140388278291e-06	4.370298702269792557e-04	1.519721024578757351e-07	1.200966471515130252e-05	4.855891893384978175e-05	1.484031326981494203e-05	1.630296679877574206e-07	3.190716961398720741e-04	2.082884442700105865e-08
4.645993811891457881e-08	1.500149323874211404e-06	1.649356454436201602e-05	2.747694338722794782e-07	2.378477574893622659e-07	1.395398430759087205e-04	4.775767592946067452e-05	4.467393122098428648e-09	1.050394930643960834e-04	4.543293907772749662e-04	8.297808662405259383e-09	1.794634008547291160e-04	2.903086505830287933e-02	1.233016973856138065e-05	5.080201663076877594e-05	5.165345555724343285e-06	1.633730676076083910e-06	1.882478682091459632e-05	1.885173332993872464e-07	2.797908091451972723e-04	7.187852588685927913e-06	2.716244853218086064e-05	1.178498041554121301e-05	9.619681835174560547e-01	7.746659684926271439e-04	1.796891301637515426e-04	6.909113290021196008e-05	1.076686021406203508e-05	2.234074827356380410e-07	3.964795268984744325e-06	5.498489830642938614e-03	4.020840060547925532e-05	1.234583123732591048e-05	1.281150980503298342e-05	7.082724184925837108e-09	1.524522758700186387e-05	6.229350901776342653e-07	3.312835542601533234e-05	1.194793153302953215e-08	4.814289422938600183e-05	6.161268102005124092e-04	1.299907694374269340e-06	2.845709786924999207e-05	3.633572850958444178e-05	1.398697204422205687e-04	5.355342409529839642e-07	1.192953350255265832e-04	7.380477118346107090e-09
1.020305759880102414e-07	1.166512788586260285e-06	2.664500425453297794e-05	2.565373335983167635e-07	4.094786163477692753e-07	5.422116955742239952e-04	3.705891867866739631e-05	8.860313371883421496e-09	2.971963491290807724e-03	1.017769798636436462e-03	1.559955897789677692e-08	3.299210220575332642e-03	3.634151220321655273e-01	4.590844037011265755e-05	2.677302472875453532e-05	6.890737040521344170e-06	5.597891504294238985e-05	1.137638173531740904e-04	4.726560121071088361e-07	3.196734469383955002e-04	2.607167971291346475e-06	8.706410153536126018e-05	2.315961901331320405e-04	6.100155711174011230e-01	2.867282368242740631e-03	4.355326818767935038e-04	3.945682256016880274e-04	3.301226024632342160e-05	1.402699126629158854e-06	3.236053089494816959e-05	9.555712342262268066e-03	1.849993714131414890e-04	8.283047645818442106e-05	1.066901040758239105e-05	6.516248429733195735e-09	1.938774948939681053e-04	2.530651045162812807e-06	2.079955265799071640e-05	5.931391822144860271e-09	3.360153059475123882e-04	2.165096811950206757e-03	7.839355930627789348e-06	1.249234192073345184e-04	3.921822644770145416e-04	5.631274543702602386e-04	1.415311999153345823e-05	3.627357364166527987e-04	1.495734913703472557e-08
3.138368583677220158e-06	4.303571040509268641e-05	6.161528290249407291e-04	1.700687789707444608e-05	1.507848537585232407e-05	8.684001863002777100e-02	3.260968369431793690e-04	3.399732975140068447e-07	1.063706167042255402e-02	1.830948749557137489e-04	1.216227296652050427e-08	6.756355054676532745e-03	5.832697153091430664e-01	3.991875928477384150e-05	4.769146617036312819e-04	8.205449557863175869e-05	7.725026225671172142e-04	2.322835149243474007e-03	1.226848689839243889e-05	2.387975546298548579e-04	5.763275839854031801e-05	2.684131904970854521e-04	2.828877477440983057e-04	5.262856557965278625e-02	1.069381833076477051e-03	1.673577725887298584e-02	1.780043095350265503e-01	1.423715846613049507e-03	6.428086294363311026e-07	2.093977527692914009e-04	2.894754521548748016e-02	6.327973678708076477e-04	3.745615249499678612e-04	2.207165562140289694e-05	2.614296192859910661e-07	2.045617904514074326e-03	1.784983032848685980e-05	3.981109330197796226e-05	1.236884283883910030e-08	1.280702999792993069e-03	3.164555411785840988e-03	1.217350247316062450e-03	3.663343843072652817e-03	1.186165725812315941e-03	1.378574781119823456e-02	2.234581625089049339e-04	6.505093188025057316e-05	3.510064239264920616e-09
2.341425442864419892e-06	6.550236867042258382e-05	2.429173910059034824e-04	1.444643476133933291e-05	1.017802333080908284e-05	1.308782547712326050e-01	1.640749105717986822e-04	4.730988791834533913e-07	6.710177985951304436e-04	3.871804074151441455e-05	2.115962072224419899e-09	1.408605719916522503e-03	1.047616526484489441e-01	8.149985660566017032e-06	2.908280584961175919e-04	5.293077992973849177e-05	5.721310153603553772e-04	5.068756174296140671e-03	1.101114594348473474e-05	3.454422767390497029e-05	3.671768354251980782e-05	2.263707938254810870e-05	3.954235580749809742e-05	1.697666011750698090e-03	9.323313133791089058e-05	1.517585013061761856e-02	7.208657264709472656e-01	2.370940055698156357e-03	4.849036372434056830e-07	2.125751780113205314e-05	4.325270652770996094e-03	4.208513128105551004e-04	6.228736019693315029e-04	3.884551006194669753e-06	5.160561613593017682e-07	1.233144575962796807e-04	1.316317866439931095e-05	1.840484947024378926e-05	6.393229945445000340e-09	7.723682938376441598e-05	3.876171249430626631e-04	2.076358301565051079e-03	4.736377391964197159e-03	6.506519275717437267e-04	1.694072387181222439e-03	1.597711234353482723e-04	6.889991345815360546e-05	5.314913842369151098e-09
5.855160907231038436e-06	1.119682201533578336e-04	2.929587499238550663e-04	1.519175384601112455e-05	1.397517371515277773e-05	1.716755479574203491e-01	3.830083587672561407e-04	5.256627900962485000e-06	2.565305039752274752e-04	3.612112777773290873e-04	5.344907183513214477e-09	5.658351001329720020e-04	3.084266744554042816e-02	2.397714706603437662e-05	3.849662025459110737e-04	9.577533637639135122e-05	1.624153810553252697e-03	4.507063888013362885e-03	5.772799704573117197e-05	4.010361226391978562e-05	1.743820030242204666e-04	1.380835510644828901e-05	3.142177592962980270e-05	7.550957379862666130e-04	3.418284904910251498e-05	5.474657285958528519e-03	7.585367560386657715e-01	2.803351962938904762e-03	1.282184030060307123e-06	1.125679500546539202e-05	8.305918425321578979e-03	1.705628936178982258e-03	5.620722193270921707e-03	1.025827896228292957e-05	2.037417971223476343e-06	1.913933519972488284e-04	6.030919394106604159e-05	3.919568916899152100e-05	2.906082308129498415e-08	2.420831697236280888e-05	1.447335671400651336e-04	1.103030401282012463e-03	5.672596162185072899e-04	1.231696340255439281e-03	1.607520855031907558e-03	1.040904244291596115e-04	1.818704913603141904e-04	3.480706567415836616e-08
5.992527076159603894e-05	2.175023691961541772e-04	2.105481253238394856e-04	5.136885738465934992e-05	1.174476419691927731e-04	8.401276171207427979e-02	6.290708552114665508e-04	3.433483470871578902e-06	1.296241767704486847e-03	2.120928838849067688e-03	5.788369783488178655e-09	2.966838423162698746e-03	3.850721567869186401e-02	1.815327414078637958e-04	1.031688807415775955e-04	1.675237763265613467e-05	4.895652830600738525e-01	2.936283871531486511e-02	1.359491026960313320e-03	4.292911035008728504e-04	3.239357829443179071e-05	6.139171455288305879e-05	2.616480633150786161e-04	3.747503273189067841e-03	2.671745023690164089e-04	9.162228088825941086e-04	1.397947967052459717e-01	1.570384833030402660e-03	2.124243110301904380e-06	5.102186696603894234e-05	7.424399722367525101e-03	2.234624931588768959e-03	1.483420580625534058e-01	2.472584492352325469e-05	2.333345264560193755e-06	2.767721889540553093e-03	1.333110150881111622e-03	1.957148742803838104e-05	3.763743805507147044e-08	1.069049758370965719e-04	2.028346934821456671e-04	6.279062945395708084e-04	3.848919179290533066e-03	1.862308382987976074e-02	1.528641581535339355e-02	1.037434092722833157e-03	2.015431673498824239e-04	1.332297898670731229e-07
3.103888957411982119e-06	1.414958205714356154e-06	3.384528827155008912e-05	1.168895096270716749e-06	1.715670805424451828e-06	3.475947305560112000e-03	6.215669418452307582e-05	4.203139525316146319e-08	2.333139855181798339e-05	9.974210988730192184e-04	2.791040454308557628e-10	6.323958950815722346e-05	1.038581132888793945e-02	2.522125432733446360e-04	3.807758275797823444e-06	5.759028454122017138e-07	9.209488630294799805e-01	1.026643789373338223e-03	6.067267167964018881e-05	1.301060401601716876e-04	9.297438197108931490e-08	2.225732896476984024e-05	9.143627721641678363e-06	1.802657207008451223e-04	1.487206463934853673e-05	2.540066270739771426e-05	1.274010865017771721e-03	2.181479430873878300e-06	1.141189045483770315e-07	5.637095455313101411e-06	1.157153965323232114e-04	1.696169638307765126e-04	4.550342634320259094e-02	1.669361836320604198e-06	2.728599923784713610e-08	1.723237073747441173e-04	6.759977986803278327e-05	2.298428171343402937e-06	2.899319895277585601e-09	2.665532065293518826e-06	1.713693018245976418e-05	3.647611083579249680e-05	2.770997161860577762e-05	1.458653621375560760e-02	2.570766664575785398e-04	1.250292370968963951e-05	2.110950299538671970e-05	4.671043285497944453e-08
5.912685537623474374e-06	4.184149929642444476e-06	3.234270843677222729e-05	4.922869720758171752e-06	6.289059001574059948e-06	2.615280915051698685e-03	4.696533142123371363e-05	4.821638910357251007e-08	1.323552260146243498e-05	1.004145306069403887e-04	9.866529121493883281e-11	2.618300823087338358e-05	1.231824327260255814e-02	9.284672705689445138e-05	6.751481578248785809e-06	1.560149826218548696e-06	8.912182450294494629e-01	3.381982911378145218e-03	1.436038874089717865e-04	1.742831518640741706e-04	3.052590784591302508e-07	3.542546619428321719e-05	2.537144837333471514e-06	3.820714773610234261e-04	6.243078678380697966e-05	2.868675073841586709e-05	8.579442510381340981e-04	1.056408109434414655e-05	3.432808881598248263e-08	1.243571659870212898e-06	8.414450712734833360e-05	9.280655649490654469e-04	6.429442018270492554e-02	7.632706910953857005e-06	5.844162487278481422e-08	1.100799345294944942e-04	1.557631476316601038e-04	4.233087565808091313e-06	1.194070087251475343e-08	7.572019740109681152e-07	1.381348374707158655e-05	5.695240542991086841e-05	2.494591753929853439e-04	2.135098539292812347e-02	1.089909463189542294e-03	3.417921470827423036e-05	4.499114220379851758e-05	4.531662156637139560e-08
1.341763208984048106e-06	1.742515962632751325e-07	3.684168859763303772e-06	1.204746354233066086e-06	1.134501417254796252e-06	3.040166047867387533e-04	2.510246304154861718e-06	3.106835455568557336e-09	1.300871826970251277e-05	7.322293095057830215e-05	1.746898459220602717e-11	8.730533409107010812e-06	6.299682892858982086e-03	1.000036991172237322e-05	2.054764252079621656e-07	6.120222906247363426e-07	9.740474820137023926e-01	1.478843041695654392e-03	5.051989865023642778e-05	1.719240826787427068e-04	8.470258272552655399e-09	5.137866537552326918e-06	1.856543690337275621e-06	8.385737601201981306e-05	3.318951939945691265e-06	1.705344175206846558e-06	4.095336771570146084e-05	1.250206651093321852e-06	2.900444107112321035e-09	5.541164114220009651e-07	1.488832003815332428e-05	4.782822798006236553e-04	1.121348422020673752e-02	1.197642859551706351e-06	1.074593480865360107e-08	2.501617746020201594e-05	8.393546886509284377e-05	1.459049258301092777e-06	6.372778971197590181e-10	4.639491351099422900e-07	1.351615082967327908e-06	1.706718467175960541e-05	8.511183841619640589e-05	4.071446135640144348e-03	1.387391937896609306e-03	3.584411842894041911e-06	8.389475624426268041e-06	2.257153797202704482e-09
1.494792059020255692e-06	1.119450416808831505e-06	3.186652293152292259e-06	8.625727900835045148e-07	1.249944148185022641e-06	1.622524141566827893e-04	1.482323909840488341e-06	5.003260028502154455e-09	3.696810153996921144e-06	3.809130794252268970e-05	1.915548102082720305e-11	5.506377419806085527e-06	7.673027459532022476e-03	1.295345191465457901e-05	7.477179337911366019e-07	4.137225175782077713e-07	9.566670656204223633e-01	2.615075325593352318e-03	2.577779232524335384e-04	1.117951469495892525e-04	2.580100399995899352e-08	9.074084118765313178e-06	7.964100632307236083e-07	8.822108793538063765e-05	4.785467535839416087e-05	4.734722551802406088e-06	6.474589463323354721e-05	6.497553385997889563e-06	2.363985895925679870e-09	4.296277325011033099e-07	1.668115510256029665e-05	6.989442626945674419e-04	2.543126791715621948e-02	4.704522780230036005e-07	8.496995995699307969e-09	2.238631896034348756e-05	7.691464270465075970e-05	1.448524471925338730e-06	2.363665707605377975e-09	4.422589086061634589e-07	2.734287363637122326e-06	1.180406434286851436e-05	4.965233893017284572e-05	4.351327661424875259e-03	1.538816606625914574e-03	3.964593361160950735e-06	1.301310749113326892e-05	3.566229089813077735e-09
5.587319833466608543e-07	1.758293478815176059e-06	4.998563554181600921e-07	1.997665322051034309e-07	3.028560229267895920e-07	6.873041911603650078e-06	6.263107934501022100e-07	1.459376086643260351e-08	1.877921135928772856e-06	6.646618203376419842e-06	3.936024412214828017e-13	3.179914642714720685e-07	1.091449637897312641e-03	5.172400960873346776e-07	2.912179297709371895e-07	4.614073745301539020e-08	9.946048855781555176e-01	1.538178039481863379e-04	4.052904841955751181e-05	2.026422589551657438e-05	1.202040635917001055e-07	7.878647920733783394e-07	2.057454793202850851e-07	2.193416185036767274e-05	8.457162948616314679e-06	6.285408176154305693e-07	5.408760898717446253e-06	4.792070285475347191e-06	7.806554708222890326e-11	2.116005504149143235e-08	3.221514361939625815e-06	1.438186154700815678e-04	2.860440639778971672e-03	2.575556834472081391e-07	8.237324600202100555e-09	1.302810460401815362e-06	1.070880098268389702e-04	5.509138532033830415e-07	6.634900961977052702e-10	1.019708850691358748e-08	9.767565245510922978e-08	1.122344201576197520e-06	1.668667937337886542e-05	6.045486661605536938e-04	2.838899381458759308e-04	8.163935945049161091e-07	2.287155439262278378e-06	6.639736538360807572e-10
2.815137278844304092e-08	2.058764891899045324e-07	8.702532028337373049e-08	6.838409394305244859e-09	1.931413962097394688e-08	4.883495989815855864e-07	3.717294418947858503e-07	1.317898346009371835e-09	4.236367658450035378e-06	7.073226242937380448e-06	5.171065940896835134e-13	4.928871817355684470e-07	2.762597287073731422e-04	5.525246820070606191e-07	1.318007747386218398e-07	1.012764272445565439e-08	9.981820583343505859e-01	3.222427403670735657e-05	1.706413058855105191e-05	3.450803660598467104e-06	9.782036869410148938e-08	6.223735908861272037e-07	8.267479643109254539e-07	2.770750143099576235e-06	4.907879883830901235e-06	1.220896820086636581e-06	1.677654609011369757e-06	5.946077635599067435e-06	1.700383722713638690e-10	3.005008863965485943e-08	3.722764745361928362e-07	2.938867146440315992e-05	8.654356352053582668e-04	8.297854492411715910e-08	1.531310189761825313e-09	9.360788908452377655e-07	3.406727410038001835e-05	1.230484798497855081e-07	1.646739272720409986e-10	1.236859592523842366e-08	4.594517832856581663e-08	5.684513553205761127e-07	2.248651435365900397e-05	4.363473562989383936e-04	6.591290730284526944e-05	5.962035629636375234e-07	7.562047699138929602e-07	4.290487964908606955e-10
7.531068746402524994e-08	3.503879270283505321e-06	1.908986178023042157e-07	1.785748260374475649e-08	6.889116122010818799e-08	3.483251020952593535e-07	5.741852078244846780e-07	5.057923857521018363e-08	1.411347147950436920e-05	1.083195365936262533e-05	2.187664546043910363e-12	3.883909585056244396e-07	1.166800284408964217e-04	5.980886044198996387e-07	2.200544031438766979e-06	1.966407126019475982e-08	9.976757168769836426e-01	1.544277620268985629e-05	4.094741234439425170e-05	3.685857564050820656e-06	2.718692121561616659e-05	1.120841943702544086e-06	1.113584062295558397e-06	6.391965143848210573e-07	2.642577555889147334e-06	1.440949563402682543e-05	3.662514245661441237e-06	9.721760579850524664e-05	5.187264506822941712e-10	1.419725492723955540e-08	1.291451326324022375e-06	5.680584581568837166e-05	1.079958165064454079e-03	1.513902475380746182e-06	8.174523458137628040e-08	3.842499154416145757e-07	1.335364650003612041e-04	1.010698611025873106e-06	3.908891432757855000e-09	1.589077314179121458e-08	2.005600485688319168e-08	1.110450284613762051e-06	1.189716858789324760e-04	2.405472478130832314e-04	3.279892844147980213e-04	2.579944521130528301e-06	7.361808798123092856e-07	1.919338465938835725e-09
